date,year_month,year,month,weekday,upi_volume_lakh,upi_value_crore,upi_volume,upi_value_rupees
2023-10-23,2023-10,2023,10,Monday,3456.95,46427.03,345695000.0,464270300000.0
2023-10-24,2023-10,2023,10,Tuesday,3382.69,39260.52,338269000.0,392605199999.99994
2023-10-25,2023-10,2023,10,Wednesday,3538.37,52321.01,353837000.0,523210100000.0
2023-10-26,2023-10,2023,10,Thursday,3516.11,53636.83,351611000.0,536368300000.0
2023-10-27,2023-10,2023,10,Friday,3542.75,51883.0,354275000.0,518830000000.0
2023-10-28,2023-10,2023,10,Saturday,3510.83,47773.87,351083000.0,477738700000.0
2023-10-29,2023-10,2023,10,Sunday,3441.31,39525.24,344131000.0,395252400000.0
2023-10-30,2023-10,2023,10,Monday,3689.75,60412.71,368975000.0,604127100000.0
2023-10-31,2023-10,2023,10,Tuesday,3806.81,69055.27,380681000.0,690552700000.0
2023-11-01,2023-11,2023,11,Wednesday,4054.29,75460.87,405429000.0,754608700000.0
2023-11-02,2023-11,2023,11,Thursday,3938.85,69440.58,393885000.0,694405800000.0
2023-11-03,2023-11,2023,11,Friday,3901.06,65932.18,390106000.0,659321799999.9999
2023-11-04,2023-11,2023,11,Saturday,3994.62,67589.37,399462000.0,675893700000.0
2023-11-05,2023-11,2023,11,Sunday,3980.92,55497.82,398092000.0,554978200000.0
2023-11-06,2023-11,2023,11,Monday,3887.21,68024.65,388721000.0,680246500000.0
2023-11-07,2023-11,2023,11,Tuesday,3932.25,68423.73,393225000.0,684237300000.0
2023-11-08,2023-11,2023,11,Wednesday,4051.05,69096.38,405105000.0,690963800000.0
2023-11-09,2023-11,2023,11,Thursday,4077.12,71078.45,407712000.0,710784500000.0
2023-11-10,2023-11,2023,11,Friday,4289.39,75086.84,428939000.00000006,750868400000.0
2023-11-11,2023-11,2023,11,Saturday,4390.4,69374.71,439039999.99999994,693747100000.0001
2023-11-12,2023-11,2023,11,Sunday,3935.73,44733.39,393573000.0,447333900000.0
2023-11-13,2023-11,2023,11,Monday,3417.7,47916.85,341770000.0,479168500000.0
2023-11-14,2023-11,2023,11,Tuesday,3513.04,51371.31,351304000.0,513713100000.0
2023-11-15,2023-11,2023,11,Wednesday,3550.35,52638.59,355035000.0,526385899999.99994
2023-11-16,2023-11,2023,11,Thursday,3610.35,55363.84,361035000.0,553638400000.0
2023-11-17,2023-11,2023,11,Friday,3538.43,52204.33,353843000.0,522043300000.0
2023-11-18,2023-11,2023,11,Saturday,3633.96,52174.65,363396000.0,521746500000.0
2023-11-19,2023-11,2023,11,Sunday,3548.45,38799.93,354845000.0,387999300000.0
2023-11-20,2023-11,2023,11,Monday,3563.24,56077.71,356324000.0,560777100000.0
2023-11-21,2023-11,2023,11,Tuesday,3558.82,54802.0,355882000.0,548020000000.0
2023-11-22,2023-11,2023,11,Wednesday,3458.05,53206.86,345805000.0,532068600000.0
2023-11-23,2023-11,2023,11,Thursday,3599.83,53380.71,359983000.0,533807100000.0
2023-11-24,2023-11,2023,11,Friday,3546.08,52349.38,354608000.0,523493800000.0
2023-11-25,2023-11,2023,11,Saturday,3556.28,49582.93,355628000.0,495829300000.0
2023-11-26,2023-11,2023,11,Sunday,3496.56,39662.64,349656000.0,396626400000.0
2023-11-27,2023-11,2023,11,Monday,3448.65,47992.81,344865000.0,479928100000.0
2023-11-28,2023-11,2023,11,Tuesday,3559.73,53090.91,355973000.0,530909100000.00006
2023-11-29,2023-11,2023,11,Wednesday,3600.39,59642.71,360039000.0,596427100000.0
2023-11-30,2023-11,2023,11,Thursday,3720.12,69743.48,372012000.0,697434800000.0
2023-12-01,2023-12,2023,12,Friday,4062.79,73567.26,406279000.0,735672600000.0
2023-12-02,2023-12,2023,12,Saturday,4078.53,70237.35,407853000.0,702373500000.0
2023-12-03,2023-12,2023,12,Sunday,3870.94,51728.44,387094000.0,517284400000.0
2023-12-04,2023-12,2023,12,Monday,3817.63,68763.3,381763000.0,687633000000.0
2023-12-05,2023-12,2023,12,Tuesday,3854.49,68578.17,385449000.0,685781700000.0
2023-12-06,2023-12,2023,12,Wednesday,3838.05,64625.98,383805000.0,646259800000.0
2023-12-07,2023-12,2023,12,Thursday,3839.53,63698.48,383953000.0,636984800000.0
2023-12-08,2023-12,2023,12,Friday,3982.6,63578.4,398260000.0,635784000000.0
2023-12-09,2023-12,2023,12,Saturday,3991.36,59877.09,399136000.0,598770900000.0
2023-12-10,2023-12,2023,12,Sunday,3917.03,49895.18,391703000.0,498951800000.0
2023-12-11,2023-12,2023,12,Monday,3910.92,65689.66,391092000.0,656896600000.0
2023-12-12,2023-12,2023,12,Tuesday,3956.49,62987.05,395649000.0,629870500000.0
2023-12-13,2023-12,2023,12,Wednesday,3912.56,61418.12,391256000.0,614181200000.0
2023-12-14,2023-12,2023,12,Thursday,3875.95,59486.48,387595000.0,594864800000.0
2023-12-15,2023-12,2023,12,Friday,3842.54,58430.66,384254000.0,584306600000.0
2023-12-16,2023-12,2023,12,Saturday,3890.45,55199.4,389045000.0,551994000000.0
2023-12-17,2023-12,2023,12,Sunday,3836.85,43870.34,383685000.0,438703399999.99994
2023-12-18,2023-12,2023,12,Monday,3826.35,58406.97,382635000.0,584069700000.0
2023-12-19,2023-12,2023,12,Tuesday,3809.83,56788.0,380983000.0,567880000000.0
2023-12-20,2023-12,2023,12,Wednesday,3888.88,60562.68,388888000.0,605626800000.0
2023-12-21,2023-12,2023,12,Thursday,3883.29,57778.84,388329000.0,577788400000.0
2023-12-22,2023-12,2023,12,Friday,3885.54,56458.87,388554000.0,564588700000.0
2023-12-23,2023-12,2023,12,Saturday,3821.26,52084.16,382126000.0,520841600000.00006
2023-12-24,2023-12,2023,12,Sunday,3742.03,42244.26,374203000.0,422442600000.0
2023-12-25,2023-12,2023,12,Monday,3657.93,45953.24,365793000.0,459532400000.0
2023-12-26,2023-12,2023,12,Tuesday,3727.08,55758.73,372708000.0,557587300000.0
2023-12-27,2023-12,2023,12,Wednesday,3741.96,56459.53,374196000.0,564595300000.0
2023-12-28,2023-12,2023,12,Thursday,3719.0,57227.27,371900000.0,572272700000.0
2023-12-29,2023-12,2023,12,Friday,3812.46,61351.22,381246000.0,613512200000.0
2023-12-30,2023-12,2023,12,Saturday,3997.55,66002.11,399755000.0,660021100000.0
2023-12-31,2023-12,2023,12,Sunday,4210.39,54242.21,421039000.00000006,542422100000.0
2024-01-01,2024-01,2024,1,Monday,4057.51,61548.14,405751000.0,615481400000.0
2024-01-02,2024-01,2024,1,Tuesday,4071.45,70893.83,407145000.0,708938300000.0
2024-01-03,2024-01,2024,1,Wednesday,4058.37,69042.32,405837000.0,690423200000.0001
2024-01-04,2024-01,2024,1,Thursday,3982.87,69677.0,398287000.0,696770000000.0
2024-01-05,2024-01,2024,1,Friday,4022.71,67340.71,402271000.0,673407100000.0001
2024-01-06,2024-01,2024,1,Saturday,4101.97,66487.01,410197000.0,664870100000.0
2024-01-07,2024-01,2024,1,Sunday,4021.28,53625.61,402128000.0,536256100000.0
2024-01-08,2024-01,2024,1,Monday,4057.77,70844.31,405777000.0,708443100000.0
2024-01-09,2024-01,2024,1,Tuesday,4005.45,66881.19,400545000.0,668811900000.0
2024-01-10,2024-01,2024,1,Wednesday,4126.03,69096.76,412603000.0,690967600000.0
2024-01-11,2024-01,2024,1,Thursday,4130.81,64802.51,413081000.00000006,648025100000.0
2024-01-12,2024-01,2024,1,Friday,4128.73,62936.8,412872999.99999994,629368000000.0
2024-01-13,2024-01,2024,1,Saturday,4150.52,58622.32,415052000.00000006,586223200000.0
2024-01-14,2024-01,2024,1,Sunday,3970.21,45798.47,397021000.0,457984700000.0
2024-01-15,2024-01,2024,1,Monday,3715.69,52989.31,371569000.0,529893100000.0
2024-01-16,2024-01,2024,1,Tuesday,3751.05,54848.9,375105000.0,548489000000.0
2024-01-17,2024-01,2024,1,Wednesday,3860.14,57865.64,386014000.0,578656400000.0
2024-01-18,2024-01,2024,1,Thursday,3776.33,57744.14,377633000.0,577441400000.0
2024-01-19,2024-01,2024,1,Friday,3889.88,57190.9,388988000.0,571909000000.0
2024-01-20,2024-01,2024,1,Saturday,3961.25,58896.19,396125000.0,588961900000.0
2024-01-21,2024-01,2024,1,Sunday,3828.63,43723.18,382863000.0,437231800000.0
2024-01-22,2024-01,2024,1,Monday,3558.49,45700.49,355849000.0,457004900000.0
2024-01-23,2024-01,2024,1,Tuesday,3807.01,58416.14,380701000.0,584161400000.0
2024-01-24,2024-01,2024,1,Wednesday,3897.97,58701.3,389797000.0,587013000000.0
2024-01-25,2024-01,2024,1,Thursday,3906.37,59174.51,390637000.0,591745100000.0
2024-01-26,2024-01,2024,1,Friday,3728.82,44870.49,372882000.0,448704900000.0
2024-01-27,2024-01,2024,1,Saturday,3814.49,49962.28,381449000.0,499622800000.0
2024-01-28,2024-01,2024,1,Sunday,3743.14,41338.49,374314000.0,413384900000.0
2024-01-29,2024-01,2024,1,Monday,3878.1,61721.4,387810000.0,617214000000.0
2024-01-30,2024-01,2024,1,Tuesday,3883.08,63398.15,388308000.0,633981500000.0
2024-01-31,2024-01,2024,1,Wednesday,4144.06,76945.48,414406000.00000006,769454800000.0
2024-02-01,2024-02,2024,2,Thursday,4318.59,82028.29,431859000.0,820282899999.9999
2024-02-02,2024-02,2024,2,Friday,4334.91,73617.61,433491000.0,736176100000.0
2024-02-03,2024-02,2024,2,Saturday,4311.46,70136.81,431146000.0,701368100000.0
2024-02-04,2024-02,2024,2,Sunday,4193.76,58023.37,419376000.0,580233700000.0
2024-02-05,2024-02,2024,2,Monday,4304.28,77049.21,430428000.0,770492100000.0001
2024-02-06,2024-02,2024,2,Tuesday,4030.23,66834.78,403023000.0,668347800000.0
2024-02-07,2024-02,2024,2,Wednesday,4369.19,72935.74,436918999.99999994,729357400000.0
2024-02-08,2024-02,2024,2,Thursday,4315.24,69704.87,431524000.0,697048700000.0
2024-02-09,2024-02,2024,2,Friday,4329.59,67472.51,432959000.0,674725100000.0
2024-02-10,2024-02,2024,2,Saturday,4377.3,64841.39,437730000.0,648413900000.0
2024-02-11,2024-02,2024,2,Sunday,4232.39,50719.39,423239000.00000006,507193900000.0
2024-02-12,2024-02,2024,2,Monday,4263.37,69413.98,426337000.0,694139800000.0
2024-02-13,2024-02,2024,2,Tuesday,4197.7,64168.37,419770000.0,641683700000.0
2024-02-14,2024-02,2024,2,Wednesday,4206.21,62262.76,420621000.0,622627600000.0
2024-02-15,2024-02,2024,2,Thursday,4200.45,64067.86,420045000.0,640678600000.0
2024-02-16,2024-02,2024,2,Friday,4099.75,58708.44,409975000.0,587084400000.0
2024-02-17,2024-02,2024,2,Saturday,4045.74,56296.73,404574000.0,562967300000.0
2024-02-18,2024-02,2024,2,Sunday,4074.49,45970.13,407449000.0,459701300000.0
2024-02-19,2024-02,2024,2,Monday,4069.78,59833.37,406978000.0,598333700000.0
2024-02-20,2024-02,2024,2,Tuesday,4105.95,61793.87,410595000.0,617938700000.0
2024-02-21,2024-02,2024,2,Wednesday,4138.67,60116.76,413867000.0,601167600000.0
2024-02-22,2024-02,2024,2,Thursday,4031.86,57929.56,403186000.0,579295600000.0
2024-02-23,2024-02,2024,2,Friday,4102.78,56587.1,410278000.0,565871000000.0
2024-02-24,2024-02,2024,2,Saturday,4013.05,52338.63,401305000.0,523386300000.0
2024-02-25,2024-02,2024,2,Sunday,3989.82,44382.34,398982000.0,443823399999.99994
2024-02-26,2024-02,2024,2,Monday,4000.04,59971.55,400004000.0,599715500000.0
2024-02-27,2024-02,2024,2,Tuesday,3872.42,57903.92,387242000.0,579039200000.0
2024-02-28,2024-02,2024,2,Wednesday,4181.9,64859.15,418189999.99999994,648591500000.0
2024-02-29,2024-02,2024,2,Thursday,4315.81,77900.86,431581000.00000006,779008600000.0
2024-03-01,2024-03,2024,3,Friday,4546.29,80825.87,454629000.0,808258700000.0
2024-03-02,2024-03,2024,3,Saturday,4520.81,75429.57,452081000.00000006,754295700000.0001
2024-03-03,2024-03,2024,3,Sunday,4338.82,58334.6,433882000.0,583346000000.0
2024-03-04,2024-03,2024,3,Monday,4400.41,77261.65,440041000.0,772616500000.0
2024-03-05,2024-03,2024,3,Tuesday,4469.35,76244.86,446935000.00000006,762448600000.0
2024-03-06,2024-03,2024,3,Wednesday,4418.26,73298.76,441826000.0,732987600000.0
2024-03-07,2024-03,2024,3,Thursday,4501.15,72473.42,450114999.99999994,724734200000.0
2024-03-08,2024-03,2024,3,Friday,4282.33,59151.0,428233000.0,591510000000.0
2024-03-09,2024-03,2024,3,Saturday,4335.56,62712.99,433556000.00000006,627129900000.0
2024-03-10,2024-03,2024,3,Sunday,4381.91,54675.02,438191000.0,546750199999.99994
2024-03-11,2024-03,2024,3,Monday,4446.13,73454.28,444613000.0,734542800000.0
2024-03-12,2024-03,2024,3,Tuesday,4323.86,68580.66,432385999.99999994,685806600000.0
2024-03-13,2024-03,2024,3,Wednesday,4320.08,68886.56,432008000.0,688865600000.0
2024-03-14,2024-03,2024,3,Thursday,4289.08,66622.38,428908000.0,666223800000.0
2024-03-15,2024-03,2024,3,Friday,4366.18,64856.7,436618000.0,648567000000.0
2024-03-16,2024-03,2024,3,Saturday,4315.83,61213.98,431583000.0,612139800000.0
2024-03-17,2024-03,2024,3,Sunday,4258.75,48305.04,425875000.0,483050400000.0
2024-03-18,2024-03,2024,3,Monday,4279.42,63687.32,427942000.0,636873200000.0
2024-03-19,2024-03,2024,3,Tuesday,4186.05,61251.95,418605000.0,612519500000.0
2024-03-20,2024-03,2024,3,Wednesday,4184.15,62350.23,418414999.99999994,623502300000.0
2024-03-21,2024-03,2024,3,Thursday,4262.7,61972.32,426270000.0,619723200000.0
2024-03-22,2024-03,2024,3,Friday,4456.07,61822.7,445607000.0,618227000000.0
2024-03-23,2024-03,2024,3,Saturday,4504.97,60705.64,450497000.0,607056400000.0
2024-03-24,2024-03,2024,3,Sunday,4459.68,48265.51,445968000.0,482655100000.0
2024-03-25,2024-03,2024,3,Monday,3707.24,40085.56,370724000.0,400855600000.0
2024-03-26,2024-03,2024,3,Tuesday,4130.96,56389.63,413096000.0,563896300000.0
2024-03-27,2024-03,2024,3,Wednesday,4284.64,62182.95,428464000.00000006,621829500000.0
2024-03-28,2024-03,2024,3,Thursday,4259.39,67414.47,425939000.00000006,674144700000.0
2024-03-29,2024-03,2024,3,Friday,4282.98,61279.32,428297999.99999994,612793200000.0
2024-03-30,2024-03,2024,3,Saturday,4402.7,69087.24,440270000.0,690872400000.0
2024-03-31,2024-03,2024,3,Sunday,4484.29,59531.05,448429000.0,595310500000.0
2024-04-01,2024-04,2024,4,Monday,4081.77,65707.52,408177000.0,657075200000.0
2024-04-02,2024-04,2024,4,Tuesday,4376.71,78992.68,437671000.0,789926799999.9999
2024-04-03,2024-04,2024,4,Wednesday,4574.56,81612.52,457456000.00000006,816125200000.0
2024-04-04,2024-04,2024,4,Thursday,4637.32,80339.98,463732000.0,803399800000.0
2024-04-05,2024-04,2024,4,Friday,4683.52,76592.44,468352000.00000006,765924400000.0
2024-04-06,2024-04,2024,4,Saturday,4683.34,75139.67,468334000.0,751396700000.0
2024-04-07,2024-04,2024,4,Sunday,4732.2,62137.33,473220000.0,621373300000.0
2024-04-08,2024-04,2024,4,Monday,4645.73,78463.35,464572999.99999994,784633500000.0
2024-04-09,2024-04,2024,4,Tuesday,4729.93,73005.91,472993000.0,730059100000.0
2024-04-10,2024-04,2024,4,Wednesday,4787.3,77281.73,478730000.0,772817300000.0
2024-04-11,2024-04,2024,4,Thursday,4370.3,58614.12,437030000.0,586141200000.0
2024-04-12,2024-04,2024,4,Friday,4445.22,66417.2,444522000.0,664172000000.0
2024-04-13,2024-04,2024,4,Saturday,4479.34,60182.59,447934000.0,601825900000.0
2024-04-14,2024-04,2024,4,Sunday,4383.94,49234.95,438393999.99999994,492349500000.0
2024-04-15,2024-04,2024,4,Monday,4469.73,71014.73,446972999.99999994,710147300000.0
2024-04-16,2024-04,2024,4,Tuesday,4494.11,67012.58,449410999.99999994,670125800000.0
2024-04-17,2024-04,2024,4,Wednesday,4305.65,58079.92,430564999.99999994,580799200000.0
2024-04-18,2024-04,2024,4,Thursday,4387.66,62329.77,438766000.0,623297700000.0
2024-04-19,2024-04,2024,4,Friday,4141.56,55920.21,414156000.00000006,559202100000.0
2024-04-20,2024-04,2024,4,Saturday,4447.32,63256.03,444732000.0,632560300000.0
2024-04-21,2024-04,2024,4,Sunday,4346.77,48472.16,434677000.00000006,484721600000.00006
2024-04-22,2024-04,2024,4,Monday,4336.3,63466.19,433630000.0,634661900000.0
2024-04-23,2024-04,2024,4,Tuesday,4232.23,59888.22,423222999.99999994,598882200000.0
2024-04-24,2024-04,2024,4,Wednesday,4296.9,62462.96,429689999.99999994,624629600000.0
2024-04-25,2024-04,2024,4,Thursday,4316.85,62066.2,431685000.00000006,620662000000.0
2024-04-26,2024-04,2024,4,Friday,4178.7,56158.84,417870000.0,561588400000.0
2024-04-27,2024-04,2024,4,Saturday,4373.46,56822.21,437346000.0,568222100000.0
2024-04-28,2024-04,2024,4,Sunday,4256.32,46102.79,425632000.0,461027900000.0
2024-04-29,2024-04,2024,4,Monday,4352.25,67116.48,435225000.0,671164800000.0
2024-04-30,2024-04,2024,4,Tuesday,4492.95,80573.24,449295000.0,805732400000.0
2024-05-01,2024-05,2024,5,Wednesday,4804.69,81678.5,480468999.99999994,816785000000.0
2024-05-02,2024-05,2024,5,Thursday,4772.01,82795.98,477201000.0,827959800000.0
2024-05-03,2024-05,2024,5,Friday,4712.03,77293.8,471203000.0,772938000000.0
2024-05-04,2024-05,2024,5,Saturday,4840.87,77618.21,484087000.0,776182100000.0001
2024-05-05,2024-05,2024,5,Sunday,4711.69,61535.54,471168999.99999994,615355400000.0
2024-05-06,2024-05,2024,5,Monday,4669.94,77012.19,466993999.99999994,770121900000.0
2024-05-07,2024-05,2024,5,Tuesday,4544.11,71966.72,454410999.99999994,719667200000.0
2024-05-08,2024-05,2024,5,Wednesday,4741.36,74337.94,474135999.99999994,743379400000.0
2024-05-09,2024-05,2024,5,Thursday,4711.16,74897.09,471116000.0,748970900000.0
2024-05-10,2024-05,2024,5,Friday,4740.33,74820.95,474033000.0,748209500000.0
2024-05-11,2024-05,2024,5,Saturday,4605.34,64156.46,460534000.0,641564600000.0
2024-05-12,2024-05,2024,5,Sunday,4565.44,51539.62,456543999.99999994,515396200000.0
2024-05-13,2024-05,2024,5,Monday,4368.12,64193.58,436812000.0,641935800000.0
2024-05-14,2024-05,2024,5,Tuesday,4494.89,67457.42,449489000.00000006,674574200000.0
2024-05-15,2024-05,2024,5,Wednesday,4611.81,69211.71,461181000.00000006,692117100000.0001
2024-05-16,2024-05,2024,5,Thursday,4493.06,65655.99,449306000.00000006,656559900000.0
2024-05-17,2024-05,2024,5,Friday,4466.52,61499.98,446652000.00000006,614999800000.0
2024-05-18,2024-05,2024,5,Saturday,4475.37,60392.39,447537000.0,603923900000.0
2024-05-19,2024-05,2024,5,Sunday,4421.55,48699.88,442155000.0,486998800000.0
2024-05-20,2024-05,2024,5,Monday,4359.16,62677.84,435916000.0,626778400000.0
2024-05-21,2024-05,2024,5,Tuesday,4429.81,63261.77,442981000.00000006,632617700000.0
2024-05-22,2024-05,2024,5,Wednesday,4485.22,62814.11,448522000.0,628141100000.0
2024-05-23,2024-05,2024,5,Thursday,4321.57,59408.9,432157000.0,594089000000.0
2024-05-24,2024-05,2024,5,Friday,4439.13,59932.38,443913000.0,599323800000.0
2024-05-25,2024-05,2024,5,Saturday,4310.14,55032.22,431014000.00000006,550322200000.0
2024-05-26,2024-05,2024,5,Sunday,4387.71,45546.42,438771000.0,455464200000.0
2024-05-27,2024-05,2024,5,Monday,4337.4,63592.61,433739999.99999994,635926100000.0
2024-05-28,2024-05,2024,5,Tuesday,4284.26,61125.12,428426000.0,611251200000.0
2024-05-29,2024-05,2024,5,Wednesday,4313.43,61874.15,431343000.0,618741500000.0
2024-05-30,2024-05,2024,5,Thursday,4348.73,65193.76,434872999.99999994,651937600000.0
2024-05-31,2024-05,2024,5,Friday,4591.58,77713.82,459158000.0,777138200000.0001
2024-06-01,2024-06,2024,6,Saturday,4784.57,80892.93,478457000.0,808929299999.9999
2024-06-02,2024-06,2024,6,Sunday,4741.78,65177.53,474178000.0,651775300000.0
2024-06-03,2024-06,2024,6,Monday,4791.28,84201.75,479128000.0,842017500000.0
2024-06-04,2024-06,2024,6,Tuesday,4474.45,81483.43,447445000.0,814834299999.9999
2024-06-05,2024-06,2024,6,Wednesday,4786.02,82064.37,478602000.00000006,820643700000.0
2024-06-06,2024-06,2024,6,Thursday,4579.99,73445.81,457999000.0,734458100000.0
2024-06-07,2024-06,2024,6,Friday,4781.77,74690.75,478177000.00000006,746907500000.0
2024-06-08,2024-06,2024,6,Saturday,4791.9,68922.47,479189999.99999994,689224700000.0
2024-06-09,2024-06,2024,6,Sunday,4710.92,56425.61,471092000.0,564256100000.0
2024-06-10,2024-06,2024,6,Monday,4807.16,80323.86,480716000.0,803238600000.0
2024-06-11,2024-06,2024,6,Tuesday,4697.98,73866.64,469797999.99999994,738666400000.0
2024-06-12,2024-06,2024,6,Wednesday,4769.39,71385.73,476939000.00000006,713857300000.0
2024-06-13,2024-06,2024,6,Thursday,4621.92,67638.55,462192000.0,676385500000.0
2024-06-14,2024-06,2024,6,Friday,4705.68,66861.57,470568000.0,668615700000.0001
2024-06-15,2024-06,2024,6,Saturday,4777.18,68024.41,477718000.0,680244100000.0
2024-06-16,2024-06,2024,6,Sunday,4746.27,53975.8,474627000.00000006,539758000000.0
2024-06-17,2024-06,2024,6,Monday,4315.9,51569.15,431589999.99999994,515691500000.0
2024-06-18,2024-06,2024,6,Tuesday,4404.62,61051.29,440462000.0,610512900000.0
2024-06-19,2024-06,2024,6,Wednesday,4602.56,64879.46,460256000.00000006,648794600000.0
2024-06-20,2024-06,2024,6,Thursday,4543.25,65029.53,454325000.0,650295300000.0
2024-06-21,2024-06,2024,6,Friday,4526.04,62337.03,452604000.0,623370300000.0
2024-06-22,2024-06,2024,6,Saturday,4548.31,57274.09,454831000.00000006,572740900000.0
2024-06-23,2024-06,2024,6,Sunday,4453.05,46497.11,445305000.0,464971100000.0
2024-06-24,2024-06,2024,6,Monday,4555.21,64748.05,455521000.0,647480500000.0
2024-06-25,2024-06,2024,6,Tuesday,4445.25,63353.78,444525000.0,633537800000.0
2024-06-26,2024-06,2024,6,Wednesday,4481.4,62349.06,448139999.99999994,623490600000.0
2024-06-27,2024-06,2024,6,Thursday,4504.87,62009.24,450487000.0,620092400000.0
2024-06-28,2024-06,2024,6,Friday,4527.52,66808.91,452752000.00000006,668089100000.0
2024-06-29,2024-06,2024,6,Saturday,4755.43,70499.43,475543000.0,704994299999.9999
2024-06-30,2024-06,2024,6,Sunday,4619.75,59293.86,461975000.0,592938600000.0
2024-07-01,2024-07,2024,7,Monday,4918.91,87154.11,491891000.0,871541100000.0
2024-07-02,2024-07,2024,7,Tuesday,5016.23,83635.4,501622999.99999994,836354000000.0
2024-07-03,2024-07,2024,7,Wednesday,4845.59,78649.51,484559000.0,786495100000.0
2024-07-04,2024-07,2024,7,Thursday,4821.22,78683.27,482122000.0,786832700000.0
2024-07-05,2024-07,2024,7,Friday,4812.11,76238.49,481210999.99999994,762384900000.0
2024-07-06,2024-07,2024,7,Saturday,4939.44,75111.32,493943999.99999994,751113200000.0001
2024-07-07,2024-07,2024,7,Sunday,4829.96,59336.17,482996000.0,593361700000.0
2024-07-08,2024-07,2024,7,Monday,4811.57,81314.51,481157000.0,813145100000.0
2024-07-09,2024-07,2024,7,Tuesday,4829.04,77115.53,482904000.0,771155300000.0
2024-07-10,2024-07,2024,7,Wednesday,4976.49,79215.04,497649000.0,792150399999.9999
2024-07-11,2024-07,2024,7,Thursday,4785.89,71809.73,478589000.00000006,718097300000.0
2024-07-12,2024-07,2024,7,Friday,4674.07,66726.7,467407000.0,667267000000.0
2024-07-13,2024-07,2024,7,Saturday,4622.91,59489.69,462291000.0,594896900000.0
2024-07-14,2024-07,2024,7,Sunday,4647.16,50682.42,464716000.0,506824200000.0
2024-07-15,2024-07,2024,7,Monday,4702.3,71054.85,470230000.0,710548500000.0
2024-07-16,2024-07,2024,7,Tuesday,4641.67,66028.97,464167000.0,660289700000.0
2024-07-17,2024-07,2024,7,Wednesday,4509.27,55967.88,450927000.00000006,559678800000.0
2024-07-18,2024-07,2024,7,Thursday,4547.15,62967.39,454714999.99999994,629673900000.0
2024-07-19,2024-07,2024,7,Friday,4577.98,61525.81,457797999.99999994,615258100000.0
2024-07-20,2024-07,2024,7,Saturday,4306.37,57542.05,430637000.0,575420500000.0
2024-07-21,2024-07,2024,7,Sunday,4463.79,48180.54,446379000.0,481805400000.0
2024-07-22,2024-07,2024,7,Monday,4519.69,64897.57,451968999.99999994,648975700000.0
2024-07-23,2024-07,2024,7,Tuesday,4504.55,64321.06,450455000.0,643210600000.0
2024-07-24,2024-07,2024,7,Wednesday,4472.88,61048.58,447288000.0,610485800000.0
2024-07-25,2024-07,2024,7,Thursday,4453.23,61610.72,445322999.99999994,616107200000.0
2024-07-26,2024-07,2024,7,Friday,4556.81,59531.17,455681000.00000006,595311700000.0
2024-07-27,2024-07,2024,7,Saturday,4572.74,55364.35,457274000.0,553643500000.0
2024-07-28,2024-07,2024,7,Sunday,4517.45,45136.0,451745000.0,451360000000.0
2024-07-29,2024-07,2024,7,Monday,4417.18,62312.64,441718000.0,623126400000.0
2024-07-30,2024-07,2024,7,Tuesday,4462.18,63738.25,446218000.0,637382500000.0
2024-07-31,2024-07,2024,7,Wednesday,4599.71,77902.69,459971000.0,779026900000.0
2024-08-01,2024-08,2024,8,Thursday,4927.45,86207.47,492745000.0,862074700000.0
2024-08-02,2024-08,2024,8,Friday,5035.24,80650.53,503524000.0,806505300000.0
2024-08-03,2024-08,2024,8,Saturday,4985.34,74840.21,498534000.0,748402100000.0001
2024-08-04,2024-08,2024,8,Sunday,4941.3,60733.24,494130000.0,607332400000.0
2024-08-05,2024-08,2024,8,Monday,5029.81,87105.05,502981000.00000006,871050500000.0
2024-08-06,2024-08,2024,8,Tuesday,4846.79,75775.76,484679000.0,757757600000.0
2024-08-07,2024-08,2024,8,Wednesday,4945.62,75924.48,494562000.0,759244800000.0
2024-08-08,2024-08,2024,8,Thursday,4990.49,74517.12,499049000.0,745171200000.0
2024-08-09,2024-08,2024,8,Friday,4999.0,71679.83,499900000.0,716798300000.0
2024-08-10,2024-08,2024,8,Saturday,5018.96,68937.11,501896000.0,689371100000.0
2024-08-11,2024-08,2024,8,Sunday,4842.05,53711.43,484205000.0,537114300000.0
2024-08-12,2024-08,2024,8,Monday,4948.14,73511.02,494814000.00000006,735110200000.0
2024-08-13,2024-08,2024,8,Tuesday,4938.53,69591.51,493853000.0,695915100000.0
2024-08-14,2024-08,2024,8,Wednesday,5089.69,70932.79,508968999.99999994,709327899999.9999
2024-08-15,2024-08,2024,8,Thursday,4796.04,53740.39,479604000.0,537403900000.0
2024-08-16,2024-08,2024,8,Friday,4835.59,62853.27,483559000.0,628532700000.0
2024-08-17,2024-08,2024,8,Saturday,4892.83,64285.9,489283000.0,642859000000.0
2024-08-18,2024-08,2024,8,Sunday,4975.86,52964.5,497585999.99999994,529645000000.0
2024-08-19,2024-08,2024,8,Monday,4795.09,57096.04,479509000.0,570960400000.0
2024-08-20,2024-08,2024,8,Tuesday,4567.58,63752.32,456758000.0,637523200000.0
2024-08-21,2024-08,2024,8,Wednesday,4655.06,63404.65,465506000.00000006,634046500000.0
2024-08-22,2024-08,2024,8,Thursday,4650.04,61990.5,465004000.0,619905000000.0
2024-08-23,2024-08,2024,8,Friday,4615.79,60477.73,461579000.0,604777300000.0
